fixture_id,kickoff_utc,team_id,team_name,player_id,player_name,injury_type,injury_reason,retrieved_at_utc,evidence_state,temporal_authority,prematch_known,impact_score,impact_authority,research_only
1390040,2025-08-16T17:30:00+00:00,1028,Ried,323119,Jonas Mayer,,Ill,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390040,2025-08-16T17:30:00+00:00,1028,Ried,428267,Nermin Mesic,,Ruptured cruciate ligament,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390040,2025-08-16T17:30:00+00:00,637,Sturm Graz,280091,Tim Oermann,,Bruise,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390040,2025-08-16T17:30:00+00:00,637,Sturm Graz,281989,Daniil Khudyakov,,Broken wrist,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390040,2025-08-16T17:30:00+00:00,637,Sturm Graz,7432,Alexandar Borkovic,,Ruptured cruciate ligament,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382453,2025-08-16T18:45:00+00:00,1393,Union St. Gilloise,19850,Christian Burgess,,Minor Knock,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382453,2025-08-16T18:45:00+00:00,1393,Union St. Gilloise,313353,Promise David,,Minor Knock,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382453,2025-08-16T18:45:00+00:00,733,Standard Liege,138823,Henry Lawrence,,Appendectomy,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382453,2025-08-16T18:45:00+00:00,733,Standard Liege,24865,David Bates,,Knee injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382454,2025-08-17T11:30:00+00:00,554,Anderlecht,127418,Killian Sardella,,hamstring muscle injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382454,2025-08-17T11:30:00+00:00,554,Anderlecht,371839,Ilay Camara,,Hamstring Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382454,2025-08-17T11:30:00+00:00,554,Anderlecht,392147,Zoumana Keita,,Unknown Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382454,2025-08-17T11:30:00+00:00,6215,Dender,315025,M. Berte,,Muscle bruise,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382454,2025-08-17T11:30:00+00:00,6215,Dender,37839,Ragnar Oratmangoen,,Infection,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382455,2025-08-17T14:00:00+00:00,5902,RAAL La Louvière,274254,Lucas Bretelle,,fitness,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382455,2025-08-17T14:00:00+00:00,735,St. Truiden,21068,Loic Lapoussin,,Calf Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390041,2025-08-17T15:00:00+00:00,618,SCR Altach,25612,Lukas Jager,,Unknown Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390041,2025-08-17T15:00:00+00:00,618,SCR Altach,475565,Salif Tietietta,,Ruptured cruciate ligament,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390041,2025-08-17T15:00:00+00:00,781,Rapid Vienna,169420,Moritz Oswald,,Partial tear of the plantar fa,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390041,2025-08-17T15:00:00+00:00,781,Rapid Vienna,272700,N. Bischof,,Sprained ankle,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390041,2025-08-17T15:00:00+00:00,781,Rapid Vienna,339985,J. Schöller,,Hamstring Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390041,2025-08-17T15:00:00+00:00,781,Rapid Vienna,39288,T. Børkeeiet,,Cartilage Damage,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390041,2025-08-17T15:00:00+00:00,781,Rapid Vienna,461621,Amìn-Elias Gröller,,Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390042,2025-08-17T15:00:00+00:00,601,Austria Vienna,263813,Kelvin Boateng,,Unknown Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390042,2025-08-17T15:00:00+00:00,601,Austria Vienna,277303,Z. El Sheiwi,,Cruciate Ligament Rupture,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390042,2025-08-17T15:00:00+00:00,601,Austria Vienna,277304,F. Wustinger,,Cruciate Ligament Rupture,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390042,2025-08-17T15:00:00+00:00,601,Austria Vienna,277305,R. Vučić,,Cartilage Damage,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390042,2025-08-17T15:00:00+00:00,601,Austria Vienna,480397,Abdoulaye Kante,,Ruptured cruciate ligament,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390042,2025-08-17T15:00:00+00:00,601,Austria Vienna,968,Aleksandar Dragovic,,Hamstring Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390043,2025-08-17T15:00:00+00:00,1025,Wolfsberger AC,410096,Erik Kojzek,,Elbow Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390043,2025-08-17T15:00:00+00:00,1394,FC BW Linz,271395,Alexander Briedl,,Unknown Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382456,2025-08-17T16:30:00+00:00,740,Antwerp,198347,Anthony Valencia,,Ruptured cruciate ligament,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382456,2025-08-17T16:30:00+00:00,740,Antwerp,21999,Bjorn Engels,,Achilles heel problems,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382456,2025-08-17T16:30:00+00:00,740,Antwerp,8455,Geoffry Hairemans,,Cruciate ligament injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382457,2025-08-17T17:15:00+00:00,261,KVC Westerlo,29784,Allahyar Sayyadmanesh,,Unknown Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382457,2025-08-17T17:15:00+00:00,261,KVC Westerlo,300941,Bi Irie Fernand Goure,,Knee Problems,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382457,2025-08-17T17:15:00+00:00,741,Cercle Brugge,327691,I. Diakité,,Broken ankle,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382457,2025-08-17T17:15:00+00:00,741,Cercle Brugge,341969,Heriberto Jurado,,Minor Knock,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382457,2025-08-17T17:15:00+00:00,741,Cercle Brugge,454418,Abdoul Ouattara,,Broken leg,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390044,2025-08-23T15:00:00+00:00,1028,Ried,428267,Nermin Mesic,,Ruptured cruciate ligament,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390044,2025-08-23T15:00:00+00:00,1394,FC BW Linz,271395,Alexander Briedl,,Unknown Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390045,2025-08-23T15:00:00+00:00,571,Red Bull Salzburg,162121,Justin Omoregie,,Achilles tendon rupture,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390045,2025-08-23T15:00:00+00:00,571,Red Bull Salzburg,25928,K. Onisiwo,,Hamstring Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390045,2025-08-23T15:00:00+00:00,571,Red Bull Salzburg,280335,Frans Kratzig,,Muscular problems,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390045,2025-08-23T15:00:00+00:00,571,Red Bull Salzburg,288073,Sota Kitano,,Ankle Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390045,2025-08-23T15:00:00+00:00,571,Red Bull Salzburg,331865,Karim Konate,,Ruptured cruciate ligament,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390045,2025-08-23T15:00:00+00:00,571,Red Bull Salzburg,33910,T. Kawamura,,Jumpers knee,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390045,2025-08-23T15:00:00+00:00,571,Red Bull Salzburg,361981,A. Chase,,Torn muscle fiber in the adductor area,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390045,2025-08-23T15:00:00+00:00,571,Red Bull Salzburg,364320,Valentin Sulzbacher,,Thigh problems,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390045,2025-08-23T15:00:00+00:00,571,Red Bull Salzburg,394986,J. Mellberg,,Jumpers knee,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382460,2025-08-23T16:15:00+00:00,733,Standard Liege,2217,Timothe Nkada,,torn muscle fiber in the adduc,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382460,2025-08-23T16:15:00+00:00,733,Standard Liege,24865,David Bates,,Knee injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382460,2025-08-23T16:15:00+00:00,741,Cercle Brugge,327691,I. Diakité,,Broken ankle,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382460,2025-08-23T16:15:00+00:00,741,Cercle Brugge,454418,Abdoul Ouattara,,Broken leg,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382460,2025-08-23T16:15:00+00:00,741,Cercle Brugge,501199,Krys Kouassi,,Ankle Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382461,2025-08-23T18:45:00+00:00,600,Zulte Waregem,151502,Atli Barkarson,,Shoulder injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382461,2025-08-23T18:45:00+00:00,735,St. Truiden,21068,Loic Lapoussin,,Calf Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382462,2025-08-24T11:30:00+00:00,266,KV Mechelen,8741,Ortwin De Wolf,,Minor Knock,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382462,2025-08-24T11:30:00+00:00,740,Antwerp,198347,Anthony Valencia,,Ruptured cruciate ligament,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382462,2025-08-24T11:30:00+00:00,740,Antwerp,21999,Bjorn Engels,,Achilles heel problems,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382462,2025-08-24T11:30:00+00:00,740,Antwerp,37188,Gyrano Kerk,,Minor Knock,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382462,2025-08-24T11:30:00+00:00,740,Antwerp,8455,Geoffry Hairemans,,Cruciate ligament injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390047,2025-08-24T15:00:00+00:00,1025,Wolfsberger AC,410096,Erik Kojzek,,Elbow Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390047,2025-08-24T15:00:00+00:00,1025,Wolfsberger AC,90663,Donis Avdijaj,,Muscle Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390047,2025-08-24T15:00:00+00:00,781,Rapid Vienna,20864,J. Marcelin,,Hamstring Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390047,2025-08-24T15:00:00+00:00,781,Rapid Vienna,272700,N. Bischof,,Sprained ankle,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390047,2025-08-24T15:00:00+00:00,781,Rapid Vienna,339985,J. Schöller,,Hamstring Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390047,2025-08-24T15:00:00+00:00,781,Rapid Vienna,39288,T. Børkeeiet,,Cartilage Damage,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390047,2025-08-24T15:00:00+00:00,781,Rapid Vienna,461621,Amìn-Elias Gröller,,Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390048,2025-08-24T15:00:00+00:00,1072,TSV Hartberg,169509,Paul Komposch,,Ruptured cruciate ligament,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390048,2025-08-24T15:00:00+00:00,1072,TSV Hartberg,77623,Youba Diarra,,Unknown Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390048,2025-08-24T15:00:00+00:00,601,Austria Vienna,224669,Lee Kang-Hee,,Knee medial ligament tear,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390048,2025-08-24T15:00:00+00:00,601,Austria Vienna,263813,Kelvin Boateng,,Unknown Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390048,2025-08-24T15:00:00+00:00,601,Austria Vienna,277303,Z. El Sheiwi,,Cruciate Ligament Rupture,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390048,2025-08-24T15:00:00+00:00,601,Austria Vienna,277304,F. Wustinger,,Cruciate Ligament Rupture,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390048,2025-08-24T15:00:00+00:00,601,Austria Vienna,277305,R. Vučić,,Cartilage Damage,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390048,2025-08-24T15:00:00+00:00,601,Austria Vienna,480397,Abdoulaye Kante,,Ruptured cruciate ligament,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390048,2025-08-24T15:00:00+00:00,601,Austria Vienna,968,Aleksandar Dragovic,,Hamstring Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1390049,2025-08-24T15:00:00+00:00,618,SCR Altach,475565,Salif Tietietta,,Ruptured cruciate ligament,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382464,2025-08-24T16:30:00+00:00,1393,Union St. Gilloise,268182,Henok Teklab,,Back Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382464,2025-08-24T16:30:00+00:00,1393,Union St. Gilloise,340574,Kamiel Van De Perre,,Back Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382464,2025-08-24T16:30:00+00:00,5902,RAAL La Louvière,180470,Samuel Gueulette,,hamstring muscle injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382464,2025-08-24T16:30:00+00:00,5902,RAAL La Louvière,274254,Lucas Bretelle,,fitness,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382465,2025-08-24T17:15:00+00:00,260,OH Leuven,71109,Bryang Kayo,,Minor Knock,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382465,2025-08-24T17:15:00+00:00,260,OH Leuven,8787,Mathieu Maertens,,Unknown Injury,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
1382465,2025-08-24T17:15:00+00:00,6215,Dender,315025,M. Berte,,Muscle bruise,2026-09-20T20:27:30Z,RETROSPECTIVE_INJURY_EVIDENCE,RETROSPECTIVE_ONLY,NO,,NOT_AUTHORIZED_WITHOUT_PREMATCH_EVIDENCE_AND_VALIDATION,YES
